branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____out_,ft____out__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft____yml__,ft___
2,failure,0,10,6192976,267.0,1393,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,19,0,843.8797464674071,47,40,0,0,267.0,1.0,False,10,2,12,4.0,317.0,366.0,329.0,324.0,353.0,364.0,268.0,331.57142857142856,34.18994561201262,337.3333333333333,25.540817005987364,334.0,21.8936824982307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,48.0,1392,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,30,0,843.8797464674071,47,40,0,0,48.0,1.0,False,10,2,12,3.0,267.0,317.0,366.0,329.0,324.0,353.0,364.0,331.42857142857144,34.500517594461016,316.6666666666667,49.50084174368486,319.75,40.885001324854244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,68.0,1391,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,30,0,843.8797464674071,47,40,0,0,68.0,1.0,False,10,2,12,3.0,48.0,267.0,317.0,366.0,329.0,324.0,353.0,286.2857142857143,109.65660686238394,210.66666666666666,143.07457263026626,249.5,140.28185912654564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,68.0,1390,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,17,0,843.8797464674071,47,40,0,0,68.0,1.0,False,10,2,12,4.0,68.0,48.0,267.0,317.0,366.0,329.0,324.0,245.57142857142858,131.4925310209128,127.66666666666667,121.07986345108476,175.0,136.87707380468555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,54.0,1389,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,4,0,843.8797464674071,47,40,0,0,54.0,1.0,False,10,2,12,82.0,68.0,68.0,48.0,267.0,317.0,366.0,329.0,209.0,141.27986409959487,61.333333333333336,11.547005383792515,112.75,103.26462769667711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,47.0,1388,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,30,0,843.8797464674071,47,40,0,0,47.0,1.0,False,10,2,12,4.0,54.0,68.0,68.0,48.0,267.0,317.0,366.0,169.71428571428572,140.58296990948594,63.333333333333336,8.082903768654761,59.5,10.115993936995679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,300.0,1387,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9910,1,10,30,0,843.8797464674071,47,40,0,0,300.0,1.0,False,10,2,12,4.0,47.0,54.0,68.0,68.0,48.0,267.0,317.0,124.14285714285714,115.88417863169612,56.333333333333336,10.692676621563628,59.25,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,6192976,332.0,1386,0,0,3,False,15,3,10,1,11,18,True,85985,81,1,0,0,150,9910,1,10,7,0,843.8797464674071,47,41,0,0,332.0,1.0,False,12,2,12,7205.0,300.0,47.0,54.0,68.0,68.0,48.0,267.0,121.71428571428571,111.25453441802463,133.66666666666666,144.09140617446042,117.25,122.14574627605062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,10,6192976,382.0,1385,0,0,1,False,1,1,0,0,0,2,True,85967,140,0,0,1,150,9896,1,10,18,0,843.3933951399955,47,40,0,0,382.0,1.0,False,15,2,12,10986.0,332.0,300.0,47.0,54.0,68.0,68.0,48.0,131.0,127.0,226.33333333333334,156.12921998566873,183.25,153.868721101247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,404.0,1384,0,0,1,False,1,1,0,0,0,2,True,85967,485,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,404.0,1.0,False,15,2,12,43.0,382.0,332.0,300.0,47.0,54.0,68.0,68.0,178.71428571428572,151.0791341049609,338.0,41.32795663954365,265.25,149.36169745509278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,355.0,1383,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,355.0,1.0,False,15,2,12,2.0,404.0,382.0,332.0,300.0,47.0,54.0,68.0,226.71428571428572,162.95062062448477,372.6666666666667,36.89625093872457,354.5,47.19816380609172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,295.0,1382,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,18,0,843.3933951399955,47,40,0,0,295.0,1.0,False,15,2,12,5.0,355.0,404.0,382.0,332.0,300.0,47.0,54.0,267.7142857142857,152.10600939883372,380.3333333333333,24.542480178933285,368.25,31.39400155019002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,46.0,1381,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,46.0,1.0,False,15,2,12,3.0,295.0,355.0,404.0,382.0,332.0,300.0,47.0,302.14285714285717,119.4367734709158,351.3333333333333,54.592429267558096,359.0,47.138094997570704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,78.0,1380,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,78.0,1.0,False,15,2,12,3.0,46.0,295.0,355.0,404.0,382.0,332.0,300.0,302.0,119.79287680548178,232.0,163.8505416530565,275.0,159.04087524910065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,78.0,1379,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,15,0,843.3933951399955,47,40,0,0,78.0,1.0,False,15,2,12,6.0,78.0,46.0,295.0,355.0,404.0,382.0,332.0,270.2857142857143,146.76138716264833,139.66666666666666,135.47078405816265,193.5,154.35996890385798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,66.0,1378,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,3,0,843.3933951399955,47,40,0,0,66.0,1.0,False,15,2,12,99.0,78.0,78.0,46.0,295.0,355.0,404.0,382.0,234.0,159.78214334941603,67.33333333333333,18.475208614068027,124.25,114.8284953020518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,51.0,1377,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,51.0,1.0,False,15,2,12,3.0,66.0,78.0,78.0,46.0,295.0,355.0,404.0,188.85714285714286,155.58323449891012,74.0,6.928203230275509,67.0,15.0996688705415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,312.0,1376,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,312.0,1.0,False,15,2,12,5.0,51.0,66.0,78.0,78.0,46.0,295.0,355.0,138.42857142857142,129.19862891797928,65.0,13.527749258468683,68.25,12.816005617976296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,2,6192976,357.0,1375,0,0,0,False,0,0,0,0,0,0,True,85967,81,0,0,0,150,9897,1,10,0,0,843.3933951399955,47,41,0,0,357.0,1.0,False,15,2,12,306.0,312.0,51.0,66.0,78.0,78.0,46.0,295.0,132.28571428571428,117.6955313307948,143.0,146.55033265059484,126.75,123.99294334759539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,success,1,10,6192976,340.0,1374,0,0,1,False,1,1,0,0,0,2,True,85967,485,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,340.0,1.0,False,15,2,12,838.0,357.0,312.0,51.0,66.0,78.0,78.0,46.0,141.14285714285714,133.28219257328738,240.0,165.21803775617238,196.5,160.52102666006095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,393.0,1373,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,393.0,1.0,False,15,2,12,42.0,340.0,357.0,312.0,51.0,66.0,78.0,78.0,183.14285714285714,144.18093791185734,336.3333333333333,22.722969289539016,265.0,143.8679950510189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,282.0,1372,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,18,0,843.3933951399955,47,40,0,0,282.0,1.0,False,15,2,12,4.0,393.0,340.0,357.0,312.0,51.0,66.0,78.0,228.14285714285714,154.67107957579807,363.3333333333333,27.061657993059725,350.5,33.8673884437522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,81.0,1371,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,81.0,1.0,False,15,2,12,3.0,282.0,393.0,340.0,357.0,312.0,51.0,66.0,257.2857142857143,140.2090276286496,338.3333333333333,55.51876559626784,343.0,46.281745861624536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,69.0,1370,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,69.0,1.0,False,15,2,12,4.0,81.0,282.0,393.0,340.0,357.0,312.0,51.0,259.42857142857144,136.87324689027332,252.0,158.14866423716643,274.0,136.41847382227965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,60.0,1369,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,15,0,843.3933951399955,47,40,0,0,60.0,1.0,False,15,2,12,2.0,69.0,81.0,282.0,393.0,340.0,357.0,312.0,262.0,132.4009063413087,144.0,119.66202405107478,206.25,158.2600707696038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,65.0,1368,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,3,0,843.3933951399955,47,40,0,0,65.0,1.0,False,15,2,12,102.0,60.0,69.0,81.0,282.0,393.0,340.0,357.0,226.0,149.67297685287082,70.0,10.535653752852738,123.0,106.34848376916335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,49.0,1367,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,49.0,1.0,False,15,2,12,3.0,65.0,60.0,69.0,81.0,282.0,393.0,340.0,184.28571428571428,147.7562342573225,64.66666666666667,4.509249752822894,68.75,8.958236433584458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,287.0,1366,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,287.0,1.0,False,15,2,12,3.0,49.0,65.0,60.0,69.0,81.0,282.0,393.0,142.71428571428572,137.2038802727706,58.0,8.18535277187245,60.75,8.65544144839919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,340.0,1365,0,0,2,False,2,2,0,0,0,4,False,85967,0,0,0,2,150,9897,1,10,40,0,843.3933951399955,47,40,0,0,340.0,1.0,False,9,3,12,62819.0,287.0,49.0,65.0,60.0,69.0,81.0,282.0,127.57142857142857,107.64115870622653,133.66666666666666,133.03132463195777,115.25,114.69488509374193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,322.0,1364,0,0,1,False,1,1,0,0,0,2,False,85967,0,0,0,1,150,9897,1,10,29,0,843.3933951399955,47,40,0,0,322.0,1.0,False,9,3,12,4.0,340.0,287.0,49.0,65.0,60.0,69.0,81.0,135.85714285714286,122.68989169369058,225.33333333333334,154.99139761074915,185.25,149.80515122429313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,7,6192976,431.0,1363,2,1,175,False,1073,1042,300,243,543,2115,True,85985,81,117,0,15,150,9898,1,10,81,0,843.8797464674071,47,41,0,0,431.0,1.0,False,14,0,12,366279.0,322.0,340.0,287.0,49.0,65.0,60.0,69.0,170.28571428571428,137.6344364439296,316.3333333333333,26.950572040929544,249.5,135.46586285850765,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,289.0,1362,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9899,1,10,31,0,843.8797464674071,47,41,0,0,289.0,1.0,False,14,0,12,49.0,431.0,322.0,340.0,287.0,49.0,65.0,60.0,222.0,159.5054857990784,364.3333333333333,58.432297005451815,345.0,61.411182477895125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,411.0,1361,0,0,2,False,2,2,0,0,0,4,True,85985,156,0,0,2,150,9899,1,10,42,0,843.8797464674071,47,41,0,0,411.0,1.0,False,14,0,12,5.0,289.0,431.0,322.0,340.0,287.0,49.0,65.0,254.71428571428572,143.41398616791676,347.3333333333333,74.31240363043933,345.5,60.78651166171653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,471.0,1360,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9899,1,10,31,0,843.8797464674071,47,41,0,0,471.0,1.0,False,14,0,12,6.0,411.0,289.0,431.0,322.0,340.0,287.0,49.0,304.14285714285717,125.65618246022036,377.0,76.86351540230254,363.25,68.51946195546684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,479.0,1359,0,0,4,False,18,13,0,0,0,31,False,85985,0,0,0,4,150,9899,1,10,4,0,843.8797464674071,47,41,0,0,479.0,1.0,False,14,0,12,51.0,471.0,411.0,289.0,431.0,322.0,340.0,287.0,364.42857142857144,73.07497780329722,390.3333333333333,92.74337352788787,400.5,78.40705750547374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,471.0,1358,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9899,1,10,31,0,843.8797464674071,47,41,0,0,471.0,1.0,False,14,0,12,6.0,479.0,471.0,411.0,289.0,431.0,322.0,340.0,391.85714285714283,75.17186657127468,453.6666666666667,37.16629297271028,412.5,87.74774451042413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,425.0,1357,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9899,1,10,20,0,843.8797464674071,47,41,0,0,425.0,1.0,False,14,0,12,2.0,471.0,479.0,471.0,411.0,289.0,431.0,322.0,410.57142857142856,76.4064943637148,473.6666666666667,4.618802153517007,458.0,31.559467676119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,48.0,1356,0,0,1,False,1,1,0,0,0,2,False,85985,0,0,0,1,150,9899,1,10,31,0,843.8797464674071,47,41,0,0,48.0,1.0,False,14,0,12,6.0,425.0,471.0,479.0,471.0,411.0,289.0,431.0,425.2857142857143,65.67017152841485,458.3333333333333,29.143323992525858,461.5,24.623836689950114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
